expiry,strike,type,bid_usd,ask_usd,mid_usd,underlying,mark_iv,valuation
2026-08-04T08:00:00+00:00,63000.0,C,628.8774,723.2090099999999,676.043205,62887.74,29.35,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,170000.0,P,101014.57464,112976.82689999999,106995.70076999998,63292.34,71.63,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,72000.0,P,8955.3791,9302.242375,9128.8107375,63066.05,31.92,2026-07-31T16:24:21.479000+00:00
2026-08-02T08:00:00+00:00,60000.0,P,12.575378,18.863066999999997,15.7192225,62876.89,36.04,2026-07-31T16:24:21.479000+00:00
2026-08-04T08:00:00+00:00,65000.0,C,100.620384,119.486706,110.053545,62887.74,29.01,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,88000.0,C,2163.85143,2228.44401,2196.1477200000004,64592.58,40.18,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,74000.0,P,14371.602075,14662.263690000002,14516.932882500001,64591.47,40.44,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,170000.0,C,77.50976399999999,116.264646,96.88720500000001,64591.47,48.8,2026-07-31T16:24:21.479000+00:00
2026-08-07T08:00:00+00:00,70000.0,P,6889.57137,8651.288250000001,7770.42981,62918.46,39.39,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,73000.0,P,9869.836825,11761.818325,10815.827575000001,63066.05,32.31,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,74000.0,C,4973.54319,5102.72613,5038.13466,64591.47,40.44,2026-07-31T16:24:21.479000+00:00
2026-08-14T08:00:00+00:00,72000.0,C,31.48116,37.777392,34.629276000000004,62962.32,34.33,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,64000.0,P,6425.548905000001,6553.4205249999995,6489.4847150000005,63935.81,40.01,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,84000.0,C,12.61321,18.919815,15.766512500000001,63066.05,41.77,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,54000.0,C,14597.92308,14856.2934,14727.108240000001,64592.58,44.38,2026-07-31T16:24:21.479000+00:00
2026-08-03T08:00:00+00:00,59000.0,C,1760.56104,5910.45492,3835.50798,62877.18,38.99,2026-07-31T16:24:21.479000+00:00
2026-08-07T08:00:00+00:00,53000.0,P,18.875795999999998,31.45966,25.167728,62919.32,58.32,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,115000.0,C,12.65869,18.988034999999996,15.8233625,63293.45,55.41,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,60000.0,C,4162.3593,4320.0244250000005,4241.191862500001,63066.05,36.41,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,120000.0,P,55549.618800000004,58811.54409,57180.581445,64592.58,42.55,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,84000.0,P,23112.68832,23471.78376,23292.23604,65290.08,41.37,2026-07-31T16:24:21.479000+00:00
2026-10-30T08:00:00+00:00,78000.0,P,15147.44505,15496.7572,15322.101125000001,63511.3,36.08,2026-07-31T16:24:21.479000+00:00
2026-08-21T08:00:00+00:00,66000.0,C,787.6295,850.63986,819.13468,63010.36,31.79,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,104000.0,P,40111.30287,40692.6261,40401.964485,64591.47,41.07,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,57000.0,P,599.11693,662.1818700000001,630.6494,63064.94,39.72,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,94000.0,P,30777.835455,31359.158685,31068.49707,64591.47,40.37,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,100000.0,P,36123.73265,36858.994464999996,36491.3635575,63935.81,41.27,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,75000.0,P,13554.39172,13906.038675,13730.2151975,63935.81,38.75,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,70000.0,P,7126.463650000001,7441.7939,7284.128775000001,63066.05,31.77,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,60000.0,P,1198.25495,1261.3210000000001,1229.787975,63066.05,36.41,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,130000.0,C,6.329234,18.987702,12.658468,63292.34,63.28,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,76000.0,C,4424.515695,4521.402900000001,4472.9592975000005,64591.47,40.33,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,92000.0,C,3101.2788,3231.85896,3166.5688800000003,65290.08,41.37,2026-07-31T16:24:21.479000+00:00
2026-10-30T08:00:00+00:00,65000.0,P,5525.4830999999995,5620.75005,5573.116575,63511.3,37.24,2026-07-31T16:24:21.479000+00:00
2026-10-30T08:00:00+00:00,59000.0,P,2858.0085,2921.5198,2889.76415,63511.3,39.44,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,92000.0,C,37.97606999999999,50.63476,44.305414999999996,63293.45,41.7,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,125000.0,C,6.329345,18.988034999999996,12.65869,63293.45,60.25,2026-07-31T16:24:21.479000+00:00
2026-08-01T08:00:00+00:00,59000.0,C,1697.1303599999999,5877.09958,3787.11497,62856.68,64.07,2026-07-31T16:24:21.479000+00:00
2026-10-30T08:00:00+00:00,82000.0,C,444.57910000000004,508.09040000000005,476.33475,63511.3,36.5,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,120000.0,P,55815.96213,56774.999279999996,56295.480704999994,63935.81,44.67,2026-07-31T16:24:21.479000+00:00
2026-08-21T08:00:00+00:00,60000.0,P,913.6502200000001,976.66058,945.1554,63010.36,36.56,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,56000.0,C,7378.727850000001,7694.0581,7536.392975,63066.05,41.01,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,220000.0,P,148746.66196499998,164283.063795,156514.86288,63935.81,59.31,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,70000.0,P,13156.170755000001,13417.335434999999,13286.753094999998,65291.17,42.23,2026-07-31T16:24:21.479000+00:00
2026-08-02T08:00:00+00:00,61000.0,C,785.961125,3961.24407,2373.6025975,62876.89,29.62,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,65000.0,C,8364.595365000001,8493.778305,8429.186835,64591.47,41.53,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,130000.0,C,264.82502700000003,310.03905599999996,287.4320415,64591.47,43.9,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,74000.0,P,10815.827575000001,11383.422025,11099.6248,63066.05,33.0,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,50000.0,C,12991.6063,13338.469575000001,13165.0379375,63066.05,49.57,2026-07-31T16:24:21.479000+00:00
2026-08-14T08:00:00+00:00,65000.0,C,692.57606,724.05679,708.316425,62961.46,30.98,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,84000.0,C,2745.1374750000004,2842.02468,2793.5810775,64591.47,40.07,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,160000.0,C,293.81026499999996,326.45585,310.1330575,65291.17,46.1,2026-07-31T16:24:21.479000+00:00
2026-08-03T08:00:00+00:00,63000.0,P,565.8946199999999,628.7718,597.33321,62877.18,25.87,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,170000.0,P,99111.99606,111909.06538,105510.53072000001,65291.17,46.58,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,86000.0,P,22500.821474999997,24589.505325,23545.163399999998,63293.45,38.21,2026-07-31T16:24:21.479000+00:00
2026-08-21T08:00:00+00:00,75000.0,C,31.50518,37.806216,34.655698,63010.36,34.71,2026-07-31T16:24:21.479000+00:00
2026-08-03T08:00:00+00:00,64500.0,C,75.45170399999999,94.31463,84.883167,62876.42,26.15,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,68000.0,C,1582.3085,1645.6008399999998,1613.9546699999999,63292.34,34.13,2026-07-31T16:24:21.479000+00:00
2026-08-14T08:00:00+00:00,62000.0,C,2109.2089100000003,2203.6511,2156.430005,62961.46,34.12,2026-07-31T16:24:21.479000+00:00
2026-08-03T08:00:00+00:00,67000.0,C,6.287642,12.575284,9.431462999999999,62876.42,31.82,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,50000.0,P,1790.2026799999999,1854.13849,1822.170585,63935.81,46.02,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,65000.0,C,1418.96115,1482.02609,1450.49362,63064.94,32.74,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,68000.0,P,5392.147275,5675.9445,5534.0458874999995,63066.05,31.62,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,76000.0,C,56.759445,63.066050000000004,59.9127475,63066.05,34.23,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,54000.0,P,2621.41372,2717.3191,2669.36641,63936.92,43.59,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,92000.0,P,28483.403355,28962.92193,28723.1626425,63935.81,39.81,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,40000.0,C,22924.509175,23208.3064,23066.407787500004,63066.05,67.36,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,78000.0,P,17278.218225,17633.47131,17455.8447675,64591.47,40.18,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,54000.0,C,9968.718375,10253.5389,10111.1286375,63293.45,42.48,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,108000.0,C,198.201011,223.77533499999998,210.988173,63935.81,42.28,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,60000.0,P,4603.37832,4699.282034999999,4651.330177499999,63935.81,41.09,2026-07-31T16:24:21.479000+00:00
2026-08-21T08:00:00+00:00,55000.0,C,8128.479630000001,8380.525510000001,8254.50257,63011.47,43.05,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,58000.0,C,14167.94736,14363.8176,14265.88248,65290.08,44.29,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,250000.0,P,177741.5518,195323.89955,186532.725675,63935.81,62.8,2026-07-31T16:24:21.479000+00:00
2026-08-04T08:00:00+00:00,68000.0,C,6.288774,12.577548,9.433160999999998,62887.74,35.42,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,85000.0,C,75.95213999999999,101.26952,88.61082999999999,63293.45,37.64,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,190000.0,P,119106.67068000001,132832.35805500002,125969.5143675,64591.47,51.18,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,160000.0,C,12.787162,38.36148599999999,25.574324,63935.81,51.66,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,88000.0,P,24743.15847,25222.677045,24982.9177575,63935.81,39.33,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,96000.0,P,32320.113059999996,32863.57688,32591.844970000002,63936.92,40.3,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,96000.0,P,32437.893124999995,34305.0499,33371.4715125,63293.45,43.72,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,90000.0,C,703.29391,735.261815,719.2778625,63935.81,39.35,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,66000.0,C,7912.455075,8041.638015,7977.046545,64591.47,41.37,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,62000.0,P,8749.01678,8912.244705000001,8830.6307425,65291.17,43.38,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,200000.0,P,128795.39118,143134.69752000002,135965.04435,64591.47,51.6,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,45000.0,C,21508.95951,21735.029655000002,21621.9945825,64591.47,48.81,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,30000.0,P,37.97606999999999,44.305414999999996,41.140742499999995,63293.45,80.9,2026-07-31T16:24:21.479000+00:00
2026-10-30T08:00:00+00:00,95000.0,C,107.96921,127.02260000000001,117.49590500000001,63511.3,39.74,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,160000.0,C,122.723793,142.101234,132.41251350000002,64591.47,47.86,2026-07-31T16:24:21.479000+00:00
2026-10-30T08:00:00+00:00,50000.0,C,14290.042500000001,14544.087700000002,14417.065100000002,63511.3,45.4,2026-07-31T16:24:21.479000+00:00
2026-08-21T08:00:00+00:00,55000.0,P,252.04588,270.949321,261.49760050000003,63011.47,43.05,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,66000.0,P,7512.457675,7672.297199999999,7592.377437499999,63935.81,39.59,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,82000.0,C,120.257555,145.57493499999998,132.91624499999998,63293.45,36.06,2026-07-31T16:24:21.479000+00:00
2026-08-14T08:00:00+00:00,66000.0,P,3368.48412,3651.8145600000003,3510.14934,62962.32,30.77,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,92000.0,P,28969.274295000003,29486.006055,29227.640175,64591.47,40.31,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,190000.0,P,119719.804225,133178.29223000002,126449.0482275,63935.81,55.93,2026-07-31T16:24:21.479000+00:00
2026-08-01T08:00:00+00:00,56000.0,C,4839.96436,8737.078520000001,6788.5214399999995,62856.68,72.66,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,35000.0,C,29282.60098,29506.376315,29394.4886475,63935.81,60.94,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,160000.0,P,90756.88229499999,102137.45647499998,96447.16938499999,63935.81,51.66,2026-07-31T16:24:21.479000+00:00
2026-08-02T08:00:00+00:00,65500.0,C,6.287689,18.863066999999997,12.575378,62876.89,31.21,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,120000.0,C,95.903715,127.87162,111.88766749999999,63935.81,44.67,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,72000.0,P,12983.108580000002,13273.77519,13128.441885,64592.58,40.62,2026-07-31T16:24:21.479000+00:00
2026-08-07T08:00:00+00:00,62500.0,C,1289.82843,1384.2061199999998,1337.0172750000002,62918.46,33.14,2026-07-31T16:24:21.479000+00:00
2026-08-21T08:00:00+00:00,65000.0,C,1102.6813000000002,1165.69166,1134.1864799999998,63010.36,32.26,2026-07-31T16:24:21.479000+00:00
2026-08-21T08:00:00+00:00,68000.0,P,5229.85988,5544.91168,5387.3857800000005,63010.36,31.1,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,150000.0,C,25.574324,51.148648,38.36148599999999,63935.81,50.54,2026-07-31T16:24:21.479000+00:00
2026-10-30T08:00:00+00:00,58000.0,P,2540.452,2603.9633000000003,2572.2076500000003,63511.3,39.94,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,58000.0,P,5490.274950000001,5619.45789,5554.866419999999,64591.47,43.12,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,54000.0,P,315.33025000000004,346.863275,331.0967625,63066.05,43.66,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,81000.0,C,18.919815,25.22642,22.073117500000002,63066.05,38.68,2026-07-31T16:24:21.479000+00:00
2026-08-04T08:00:00+00:00,69000.0,P,3836.1521399999997,8741.39586,6288.774,62887.74,41.12,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,95000.0,C,6.306605,12.61321,9.4599075,63066.05,53.57,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,100000.0,C,2187.21768,2252.5077600000004,2219.86272,65290.08,41.53,2026-07-31T16:24:21.479000+00:00
2026-08-03T08:00:00+00:00,64000.0,C,144.61576599999998,169.766334,157.19105,62876.42,25.61,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,88000.0,C,56.963105999999996,75.950808,66.45695699999999,63292.34,39.37,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,66000.0,C,5466.511755,5562.415469999999,5514.4636125,63935.81,39.59,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,102000.0,C,306.89188799999994,319.67905,313.285469,63935.81,41.3,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,69000.0,C,409.929325,441.46235,425.69583750000004,63066.05,31.62,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,104000.0,C,871.984845,936.576315,904.28058,64591.47,41.07,2026-07-31T16:24:21.479000+00:00
2026-08-01T08:00:00+00:00,64500.0,P,1539.98866,1979.98542,1759.98704,62856.68,33.75,2026-07-31T16:24:21.479000+00:00
2026-10-30T08:00:00+00:00,84000.0,C,349.31215,381.06780000000003,365.189975,63511.3,36.71,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,95000.0,P,31596.091050000003,33740.33675,32668.213900000002,63066.05,53.57,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,170000.0,C,6.393692,31.96846,19.181075999999997,63936.92,52.46,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,65000.0,C,2689.92445,2753.2167899999995,2721.5706199999995,63292.34,35.05,2026-07-31T16:24:21.479000+00:00
2026-08-14T08:00:00+00:00,55000.0,P,125.92464,144.813336,135.368988,62962.32,44.9,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,130000.0,P,64397.69559,71179.79994000001,67788.74776500001,64591.47,43.9,2026-07-31T16:24:21.479000+00:00
2026-08-21T08:00:00+00:00,72000.0,P,8884.617269999999,9451.7205,9168.168885,63011.47,32.08,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,80000.0,P,18828.413505,19151.370855,18989.89218,64591.47,40.11,2026-07-31T16:24:21.479000+00:00
2026-08-14T08:00:00+00:00,61000.0,C,2801.8232399999997,2864.78556,2833.3044,62962.32,35.1,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,62000.0,C,2901.0383,2995.6373750000002,2948.3378375,63066.05,34.77,2026-07-31T16:24:21.479000+00:00
2026-08-07T08:00:00+00:00,62500.0,P,912.31767,975.23613,943.7769,62918.46,33.14,2026-07-31T16:24:21.479000+00:00
2026-08-21T08:00:00+00:00,53000.0,C,9955.63688,10302.193860000001,10128.91537,63010.36,46.38,2026-07-31T16:24:21.479000+00:00
2026-10-30T08:00:00+00:00,52000.0,C,12575.237400000002,12829.282600000002,12702.260000000002,63511.3,43.92,2026-07-31T16:24:21.479000+00:00
2026-08-03T08:00:00+00:00,65500.0,P,597.3259899999999,5030.1136,2813.719795,62876.42,27.84,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,40000.0,C,25804.292265000004,26062.658145,25933.475205000002,64591.47,52.39,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,135000.0,C,6.329234,18.987702,12.658468,63292.34,66.18,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,64000.0,C,11034.20773,11197.435655000001,11115.8216925,65291.17,43.0,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,72000.0,P,9335.783875,9652.251124999999,9494.0175,63293.45,33.71,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,85000.0,P,22865.38038,23317.520669999998,23091.450525,64591.47,40.09,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,55000.0,C,8324.7186,8576.982800000002,8450.8507,63066.05,41.93,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,62000.0,P,2911.44764,3006.38615,2958.916895,63292.34,36.53,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,55000.0,C,13951.75752,14177.827665,14064.7925925,64591.47,44.03,2026-07-31T16:24:21.479000+00:00
2026-10-30T08:00:00+00:00,75000.0,P,12543.48175,12861.038250000001,12702.260000000002,63511.3,36.01,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,62000.0,C,9817.90344,9979.382115,9898.6427775,64591.47,42.14,2026-07-31T16:24:21.479000+00:00
2026-08-02T08:00:00+00:00,62000.0,P,106.888826,125.75156,116.320193,62875.78,25.26,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,150000.0,P,79817.1228,91536.69215999999,85676.90748,65290.08,45.07,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,120000.0,P,56330.1826,57374.50620999999,56852.344404999996,63292.34,57.07,2026-07-31T16:24:21.479000+00:00
2026-08-01T08:00:00+00:00,61000.0,C,817.13684,3897.11416,2357.1255,62856.68,35.12,2026-07-31T16:24:21.479000+00:00
2026-08-03T08:00:00+00:00,61000.0,C,1729.1015499999999,3426.76489,2577.93322,62876.42,30.29,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,94000.0,C,6.306605,12.61321,9.4599075,63066.05,52.35,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,52000.0,C,17955.07175,18183.590845000002,18069.3312975,65291.17,45.92,2026-07-31T16:24:21.479000+00:00
2026-08-03T08:00:00+00:00,58000.0,P,6.287718,18.863153999999998,12.575436,62877.18,43.18,2026-07-31T16:24:21.479000+00:00
2026-08-21T08:00:00+00:00,62000.0,P,1543.7538200000001,1606.76418,1575.259,63010.36,34.61,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,50000.0,C,13639.499269999998,13861.02246,13750.260864999998,63292.34,46.71,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,96000.0,C,6.306605,12.61321,9.4599075,63066.05,54.77,2026-07-31T16:24:21.479000+00:00
2026-08-02T08:00:00+00:00,63000.0,P,408.69257,471.56834999999995,440.13046,62875.78,23.45,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,96000.0,C,18.988034999999996,37.97606999999999,28.482052499999998,63293.45,43.72,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,112000.0,C,581.32323,645.9147,613.618965,64591.47,41.87,2026-07-31T16:24:21.479000+00:00
2026-10-30T08:00:00+00:00,84000.0,P,20705.09782,21086.17324,20895.63553,63512.57,36.71,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,82000.0,C,3068.094825,3164.98203,3116.5384275,64591.47,40.08,2026-07-31T16:24:21.479000+00:00
2026-10-30T08:00:00+00:00,67000.0,C,3175.5650000000005,3270.83195,3223.198475,63511.3,36.74,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,55000.0,C,9177.550249999998,9399.077324999998,9288.3137875,63293.45,41.35,2026-07-31T16:24:21.479000+00:00
2026-08-02T08:00:00+00:00,69000.0,P,3804.051845,8677.010820000001,6240.531332500001,62876.89,37.54,2026-07-31T16:24:21.479000+00:00
2026-08-21T08:00:00+00:00,58000.0,P,535.58806,598.59842,567.0932399999999,63010.36,38.73,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,88000.0,C,3721.53456,3852.11472,3786.8246400000003,65290.08,41.32,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,74000.0,P,12851.32092,13139.037059999999,12995.178989999999,63936.92,38.78,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,45000.0,C,23080.043279999998,23341.2036,23210.62344,65290.08,48.76,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,74000.0,C,474.69255,537.9848900000001,506.33871999999997,63292.34,33.72,2026-07-31T16:24:21.479000+00:00
2026-08-07T08:00:00+00:00,64500.0,C,440.43524,503.35456,471.8949,62919.32,31.86,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,54000.0,C,16583.68032,16844.840640000002,16714.26048,65290.08,45.31,2026-07-31T16:24:21.479000+00:00
2026-08-14T08:00:00+00:00,75000.0,C,12.592292,18.888437999999997,15.740365,62961.46,38.79,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,84000.0,C,1182.812485,1214.78039,1198.7964375,63935.81,38.97,2026-07-31T16:24:21.479000+00:00
2026-10-30T08:00:00+00:00,65000.0,C,4001.2119000000002,4096.47885,4048.8453750000003,63511.3,37.24,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,85000.0,C,12.61321,18.919815,15.766512500000001,63066.05,42.95,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,76000.0,P,12911.8638,13323.271224999999,13117.567512499998,63293.45,33.97,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,98000.0,C,6.306605,12.61321,9.4599075,63066.05,57.12,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,54000.0,P,854.4465899999999,917.73893,886.09276,63292.34,42.48,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,100000.0,C,6.306605,12.61321,9.4599075,63066.05,59.41,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,76000.0,C,2365.62497,2429.56078,2397.592875,63935.81,38.73,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,86000.0,P,24712.707845,25104.454865,24908.581355,65291.17,41.33,2026-07-31T16:24:21.479000+00:00
2026-08-14T08:00:00+00:00,72000.0,P,8877.565859999999,10231.23725,9554.401555,62961.46,34.33,2026-07-31T16:24:21.479000+00:00
2026-08-04T08:00:00+00:00,70000.0,P,4779.46824,9716.15583,7247.812035,62887.74,41.63,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,92000.0,P,29707.48235,30164.52054,29936.001445,65291.17,41.37,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,82000.0,C,18.919815,25.22642,22.073117500000002,63066.05,39.99,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,104000.0,C,255.74324,274.92398299999996,265.3336115,63935.81,41.58,2026-07-31T16:24:21.479000+00:00
2026-08-07T08:00:00+00:00,63000.0,C,1038.15459,1069.61382,1053.884205,62918.46,32.46,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,66000.0,C,2278.5242399999997,2341.8165799999997,2310.1704099999997,63292.34,34.68,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,155000.0,P,86520.62878,97470.2036,91995.41618999999,63292.34,70.8,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,105000.0,C,12.658468,37.975404,25.316936,63292.34,49.34,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,88000.0,C,863.133435,895.1013399999999,879.1173875,63935.81,39.33,2026-07-31T16:24:21.479000+00:00
2026-10-30T08:00:00+00:00,72000.0,C,1683.04945,1778.3164000000002,1730.682925,63511.3,36.01,2026-07-31T16:24:21.479000+00:00
2026-08-14T08:00:00+00:00,68000.0,P,5068.46676,5383.27836,5225.87256,62962.32,30.87,2026-07-31T16:24:21.479000+00:00
